cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,signal_absolute,hist_gradient_boosting,20260909,41,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.554744768759163,265,71
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,signal_absolute,hist_gradient_boosting,20260909,41,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.35,0.5230978260869565,264,72
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,signal_absolute,hist_gradient_boosting,20260909,41,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.4831051430577497,319,17
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,logistic_regression,20260909,8,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6343192644289356,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,logistic_regression,20260909,8,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6340702947845805,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,logistic_regression,20260909,8,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6408617424242424,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,logistic_regression,20260909,8,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.7014973330762805,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,logistic_regression,20260909,8,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6073612130105159,228,77
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,random_forest,20260909,8,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6047967209482663,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,random_forest,20260909,8,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.6602418745275889,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,random_forest,20260909,8,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.6369554924242424,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,random_forest,20260909,8,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6913437439753228,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,random_forest,20260909,8,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5638297872340426,228,77
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,hist_gradient_boosting,20260909,8,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6263431926442893,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,hist_gradient_boosting,20260909,8,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.35,0.6609977324263039,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,hist_gradient_boosting,20260909,8,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.35,0.6370344065656566,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,hist_gradient_boosting,20260909,8,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.6726752779384358,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group_device,hist_gradient_boosting,20260909,8,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5914649058449499,228,77
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,logistic_regression,20260909,7,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6384377030336349,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,logistic_regression,20260909,7,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6355710549258937,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,logistic_regression,20260909,7,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6794442117022763,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,logistic_regression,20260909,7,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.7214409722222221,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,logistic_regression,20260909,7,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6355324074074074,234,86
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,random_forest,20260909,7,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.6141486331150982,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,random_forest,20260909,7,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.6568439407149085,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,random_forest,20260909,7,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6634897360703812,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,random_forest,20260909,7,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.6926504629629628,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,random_forest,20260909,7,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.605054012345679,234,86
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,hist_gradient_boosting,20260909,7,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.3,0.6287920435803889,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,hist_gradient_boosting,20260909,7,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.4,0.6547951176983434,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,hist_gradient_boosting,20260909,7,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.6742075129171903,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,hist_gradient_boosting,20260909,7,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.6861979166666667,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,demographics_group,hist_gradient_boosting,20260909,7,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.614158950617284,234,86
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,logistic_regression,20260909,1,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5048896810868099,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,logistic_regression,20260909,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5130989885591113,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,logistic_regression,20260909,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5126137303556659,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,logistic_regression,20260909,1,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,logistic_regression,20260909,1,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5,238,89
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5048415068889103,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,random_forest,20260909,1,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5162908307080086,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,random_forest,20260909,1,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5137165701681832,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,random_forest,20260909,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.4794091564128145,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,random_forest,20260909,1,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.45645124802051124,238,89
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.5026495808844783,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5222291149710504,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4746702139452389,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,fnirs_device_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.4593167936053088,238,89
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,logistic_regression,20260909,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5682490001738828,223,24
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,logistic_regression,20260909,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.523755312689739,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,logistic_regression,20260909,4,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5625654754976137,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,logistic_regression,20260909,4,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.5532166752444674,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,logistic_regression,20260909,4,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6123197571464711,185,62
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,random_forest,20260909,4,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5687706485828551,223,24
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,random_forest,20260909,4,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.5213266545233758,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,random_forest,20260909,4,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.5630310790362006,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,random_forest,20260909,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5391147709727225,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,random_forest,20260909,4,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.6111813812294461,185,62
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,hist_gradient_boosting,20260909,4,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.563641105894627,223,24
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,hist_gradient_boosting,20260909,4,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.44452034001214324,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,hist_gradient_boosting,20260909,4,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.47363519962751716,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,hist_gradient_boosting,20260909,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.55,0.5592897581060217,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,group_proxy_only,hist_gradient_boosting,20260909,4,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5766506450796863,185,62
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.5327441077441076,222,98
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5148446573751452,250,70
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5371867715617717,254,66
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.4764506695397876,251,69
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.49235369081462604,303,17
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,4,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.25,0.5400252525252526,222,98
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,4,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5784698025551683,250,70
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,4,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5584935897435898,254,66
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,4,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.6,0.4847621979375096,251,69
